date,close,volume,search_raw,log_volume,log_search,dlog_volume,dlog_search
2021-03-08,22100,9040955,24.00309,16.0172753683816,3.178182572102037,-0.9291033740829207,-0.28053438042871903
2021-03-09,20150,32684736,41.16414,17.30241873789676,3.717567489022381,1.2851433695151613,0.5393849169203442
2021-03-10,21900,15519474,29.77545,16.55760618039243,3.393684228510869,-0.7448125575043321,-0.3238832605115123
2021-03-11,21200,10807890,24.27586,16.19578698092419,3.1894824409854854,-0.3618191994682398,-0.20420178752538343
2021-03-12,21600,11735479,21.59742,16.278127204499842,3.072573863157921,0.08234022357565252,-0.11690857782756447
2021-03-15,21450,5058110,18.60659,15.436503453701944,2.923515819098364,-0.8416237507978988,-0.14905804405955703
2021-03-16,22300,8509531,19.41543,15.956697387397483,2.9660681108137243,0.5201939336955395,0.04255229171536046
2021-03-17,22400,5826891,17.26465,15.577994139926568,2.848661058467344,-0.37870324747091466,-0.11740705234638016
2021-03-18,23600,9731574,22.37681,16.090886208807873,3.1080251547886255,0.512892068881305,0.2593640963212813
2021-03-19,24450,13534303,25.0514,16.4207379835834,3.220929714232656,0.32985177477552696,0.11290455944403055
2021-03-22,26550,17226746,43.14261,16.661973734023064,3.7645111398495064,0.24123575043966383,0.5435814256168503
2021-03-23,28450,26263232,51.34991,17.08368049618866,3.9386631837148034,0.421706762165595,0.17415204386529703
2021-03-24,29150,19852644,48.93968,16.803847755219717,3.890588519394865,-0.27983274096894206,-0.04807466431993834
2021-03-25,29450,12848857,42.60583,16.368765415932927,3.7519910983951723,-0.4350823392867902,-0.13859742099969274
2021-03-26,34150,54130619,86.03225,17.806910554140995,4.454722225970205,1.4381451382080677,0.7027311275750323
2021-03-29,30950,41757002,87.11194,17.54737770777381,4.46719395828652,-0.2595328463671862,0.012471732316315709
2021-03-30,28100,26785243,68.60597,17.10336165949797,4.228379557198919,-0.44401604827583796,-0.238814401087601
2021-03-31,29000,15096798,47.4745,16.52999322631861,3.86019272480508,-0.5733684331793611,-0.3681868323938393
2021-04-01,27800,18982890,48.10997,16.75904860509751,3.8734894321609703,0.22905537877890225,0.01329670735589028
2021-04-02,28050,8635764,39.49263,15.971422742777014,3.6761140722452774,-0.7876258623204979,-0.19737535991569288
2021-04-05,28750,9383774,34.17799,16.05449258547897,3.531581869668059,0.08306984270195805,-0.14453220257721844
2021-04-06,29150,6441442,31.60157,15.67826298605923,3.453206802934628,-0.3762295994197409,-0.07837506673343109
2021-04-07,30500,10760811,35.5301,16.191421481604817,3.570380224580058,0.5131584955455857,0.11717342164543032
2021-04-08,30500,7349524,32.28578,15.810146107187116,3.4746268856441045,-0.3812753744177009,-0.09575333893595372
2021-04-09,29850,4893306,26.51711,15.40337870663587,3.277790185058262,-0.40676740055124583,-0.19683670058584246
2021-04-12,29900,4633875,26.91644,15.348904009074602,3.2927372523837195,-0.054474697561268215,0.014947067325457475
2021-04-13,29900,7991525,27.5435,15.893892163109797,3.3157665731340216,0.5449881540351953,0.023029320750302062
2021-04-14,30100,4747564,24.32898,15.373142202357071,3.1916682324065464,-0.5207499607527257,-0.12409834072747516
2021-04-15,29850,3680934,23.49261,15.118677082290064,3.1566859036521167,-0.2544651200670067,-0.03498232875442975
2021-04-16,31150,10454456,31.54267,16.16253885697081,3.4513412323907153,1.0438617746807441,0.2946553287385987
2021-04-19,33400,13334501,41.42342,16.405865294575634,3.723846421390302,0.24332643760482497,0.27250518899958687
2021-04-20,33550,8385794,32.98173,15.942049641660352,3.4959537718199627,-0.46381565291528126,-0.2278926495703395
2021-04-21,33050,4505509,26.86491,15.320811428213773,3.2908209741286445,-0.6212382134465795,-0.2051327976913182
2021-04-22,33750,9131672,32.04369,16.02725936833456,3.4671002841393044,0.7064479401207855,0.17627931001065988
2021-04-23,32950,9067510,29.34403,16.0202082529784,3.379089118463117,-0.007051115356158988,-0.08801116567618728
2021-04-26,36150,21050328,50.95881,16.86242669991901,3.9310176593625257,0.8422184469406098,0.5519285408994086
2021-04-27,36800,11256804,42.47418,16.23648330379689,3.748896361921378,-0.6259433961221177,-0.1821212974411477
2021-04-28,39300,19976442,55.37065,16.81006423724882,4.01404966999299,0.5735809334519288,0.26515330807161197
2021-04-29,39950,12154736,46.67635,16.313229446039475,3.843237612437471,-0.49683479120934493,-0.17081205755551876
2021-04-30,39200,11054067,41.91339,16.21830897251131,3.7356053463059324,-0.09492047352816613,-0.10763226613153876
2021-05-03,36950,16483961,50.20484,16.617898405507447,3.9161114364126672,0.39958943299613736,0.1805060901067348
2021-05-04,35650,19167271,46.74437,16.76871474703718,3.8446938206965915,0.15081634152973322,-0.07141761571607574
2021-05-06,39900,16629073,53.00617,16.62666310698164,3.970408321889616,-0.14205164005554138,0.1257145011930243
2021-05-07,42600,20814694,58.85285,16.85116973756633,4.075040260757976,0.2245066305846919,0.10463193886835986
2021-05-10,44200,17701914,63.01418,16.689183327291047,4.1433597804459215,-0.16198641027528282,0.0683195196879458
2021-05-11,44400,9971250,53.32715,16.11521651020748,3.976445582363198,-0.5739668170835692,-0.16691419808272334
2021-05-12,47600,20954229,77.03732,16.857851045536293,4.344289979774192,0.7426345353288148,0.3678443974109942
2021-05-13,44450,28785777,100.0,17.175391968953374,4.605170185998092,0.31754092341708073,0.2608802062238995
2021-05-14,43700,20548921,81.85059,16.8383189914453,4.404895512111262,-0.3370729775080754,-0.20027467388683018
2021-05-17,42850,19700199,66.96549,16.79613929518004,4.20417741208253,-0.04217969626525786,-0.20071810002873125
2021-05-18,42850,10179023,48.58469,16.135839591985906,3.8833084607214943,-0.6602997031941342,-0.3208689513610361
2021-05-20,46050,14847741,55.47057,16.513358290429256,4.015852609857145,0.3775186984433496,0.1325441491356507
2021-05-21,46100,11961176,47.89277,16.2971766294121,3.868964553588041,-0.2161816610171563,-0.14688805626910417
2021-05-24,47750,12340850,53.47405,16.328425455754857,3.979196489518472,0.031248826342757496,0.11023193593043112
2021-05-25,49350,12076390,54.59493,16.30676286474945,3.9999410213148274,-0.021662591005405574,0.020744531796355492
2021-05-26,49400,9093070,49.87334,16.023023142907824,3.90948659146816,-0.2837397218416271,-0.0904544298466674
2021-05-27,50600,33509359,55.96369,17.327335330912216,4.024703087598318,1.304312188004392,0.11521649613015761
2021-05-28,49650,10028270,51.00492,16.12091866250895,3.931922098679179,-1.2064166684032678,-0.09278098891913844
2021-05-31,47900,11407511,53.97559,16.249782556061117,3.988531907346223,0.1288638935521682,0.056609808667043904
2021-06-01,47650,10632345,48.5726,16.179411328058688,3.8830595859317145,-0.07037122800242912,-0.10547232141450857
2021-06-02,47250,10235397,44.04506,16.141362564796207,3.7852132008266954,-0.038048763262480634,-0.09784638510501908
2021-06-03,47350,6976878,43.65519,15.758112096742979,3.776322175584075,-0.3832504680532285,-0.008891025242620643
2021-06-04,45400,10709484,44.0242,16.186640261991563,3.7847394827464114,0.4285281652485846,0.008417307162336574
2021-06-07,42350,20446778,66.24728,16.833335873027764,4.193394407434807,0.6466956110362005,0.4086549246883959
2021-06-08,45050,28909021,61.26431,17.179664249704164,4.115197454806363,0.34632837667640004,-0.07819695262844473
2021-06-09,43750,9574504,43.23814,16.074614290122657,3.766722976142753,-1.1050499595815069,-0.3484744786636096
2021-06-10,43900,9174810,40.0785,16.03197224324362,3.6908400309515215,-0.042642046879038276,-0.07588294519123151
2021-06-11,44850,7349890,37.23123,15.810195905090634,3.6171479252384295,-0.22177633815298492,-0.07369210571309193
2021-06-14,46250,9209422,59.69255,16.035737648390253,4.089207222008546,0.22554174329961896,0.47205929677011627
2021-06-15,44550,11240804,51.17128,16.235060930120763,3.935178437180707,0.19932328173051062,-0.154028784827839
2021-06-16,45050,7245350,40.34022,15.795870441748812,3.6973489861800095,-0.43919048837195085,-0.2378294510006973
2021-06-17,44650,4103000,33.70117,15.227228971424323,3.5175325548862193,-0.56864147032449,-0.1798164312937902
2021-06-18,44400,4103740,29.52635,15.227409310999358,3.385283085034729,0.00018033957503504894,-0.13224946985149044
2021-06-21,43400,4093844,29.63679,15.224994939934142,3.3890164950016617,-0.0024143710652158035,0.0037334099669328324
2021-06-22,43300,4896424,30.75802,15.404015700731811,3.4261507732873686,0.1790207607976697,0.03713427828570692
2021-06-23,42700,5341069,30.07276,15.490936378167499,3.4036197786546847,0.08692067743568721,-0.02253099463268393
2021-06-24,41600,8198275,34.68251,15.919434324250822,3.5462355253313844,0.4284979460833238,0.14261574667669974
2021-06-25,43050,8404200,33.51132,15.944242138855193,3.511883292229745,0.024807814604370648,-0.034352233101639484
2021-06-28,44300,9976325,36.76546,16.115725343999003,3.6045588174970167,0.17148320514380977,0.09267552526727174
2021-06-29,43600,3943256,35.53869,15.187517335936086,3.5706219621991058,-0.9282080080629171,-0.033936855297910906
2021-06-30,43900,4715748,32.53839,15.366418104097189,3.482420623031497,0.17890076816110323,-0.08820133916760886
2021-07-01,44200,3213240,26.51868,14.982790331853632,3.2778493903609602,-0.3836277722435568,-0.20457123267053667
